time,position_x,position_y,position_z,speed_ms,speed_kmh,forward_speed,sideways_speed,acceleration_ms2,yaw,yaw_rate,raw_steer_x,raw_throttle_y,raw_brake_z,steer_input,handlebar_angle,steer_rate,throttle,brake,is_grounded,harsh_brake,harsh_steer,high_side_slip,high_yaw_rate,risk_score
0.1539,185.2042,0.1074,102.8923,0.0000,0.0000,0.0000,0.0000,0.0000,270.0002,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
0.4114,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0108,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0006
0.4815,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
0.5372,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
0.5904,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
0.6452,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
0.7014,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
0.7568,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
0.8122,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
0.8685,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
0.9245,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
0.9790,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
1.0503,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
1.1063,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
1.1598,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
1.2152,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
1.2711,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
1.3406,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
1.3969,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
1.4513,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
1.5207,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
1.5775,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
1.6322,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
1.6875,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
1.7438,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
1.8006,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
1.8580,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
1.9099,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
1.9659,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
2.0208,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
2.0765,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
2.1315,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
2.1882,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
2.2439,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
2.3000,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
2.3573,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
2.4101,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
2.4664,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
2.5210,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
2.5764,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
2.6325,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
2.6900,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
2.7461,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
2.7980,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
2.8545,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
2.9109,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
2.9653,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
3.0201,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
3.0771,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
3.1457,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
3.2018,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
3.2582,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
3.3124,185.2042,0.0864,102.8924,0.0000,0.0000,0.0000,0.0000,0.0000,270.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
