time,position_x,position_y,position_z,speed_ms,speed_kmh,forward_speed,sideways_speed,acceleration_ms2,yaw,yaw_rate,raw_steer_x,raw_throttle_y,raw_brake_z,steer_input,handlebar_angle,steer_rate,throttle,brake,is_grounded,harsh_brake,harsh_steer,high_side_slip,high_yaw_rate,risk_score
0.1499,185.2042,0.1123,102.8923,0.0000,0.0000,0.0000,0.0000,0.0000,270.0001,0.0002,-0.0616,-0.0987,0.3744,-0.1337,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
0.2016,185.2043,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0017,270.0015,0.0277,-0.0616,-0.0987,0.3744,-0.1453,-8.0225,155.1728,0.0000,0.0000,1,0,0,0,0,8.6223
0.4824,185.2042,0.0864,102.8923,0.0001,0.0003,0.0000,0.0001,0.0000,270.0034,0.0067,-0.0616,-0.0987,0.3744,-0.1539,-8.4533,1.5341,0.0000,0.0000,1,0,0,0,0,0.0856
0.5650,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0039,0.0066,-0.0616,-0.0987,0.3744,-0.1540,-9.2324,9.4271,0.0000,0.0000,1,0,0,0,0,0.5241
0.6318,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0045,0.0078,-0.0616,-0.0987,0.3744,-0.1540,-9.2383,0.0874,0.0000,0.0000,1,0,0,0,0,0.0053
0.7006,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0051,0.0089,-0.0616,-0.0987,0.3744,-0.1540,-9.2389,0.0098,0.0000,0.0000,1,0,0,0,0,0.0010
0.7550,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0055,0.0084,-0.0616,-0.0987,0.3744,-0.1540,-9.2396,0.0112,0.0000,0.0000,1,0,0,0,0,0.0011
0.8119,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0059,0.0070,-0.0616,-0.0987,0.3744,-0.1540,-9.2398,0.0045,0.0000,0.0000,1,0,0,0,0,0.0006
0.8798,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0066,0.0094,-0.0616,-0.0987,0.3744,-0.1540,-9.2400,0.0021,0.0000,0.0000,1,0,0,0,0,0.0006
0.9368,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0070,0.0080,-0.0616,-0.0987,0.3744,-0.1540,-9.2400,0.0016,0.0000,0.0000,1,0,0,0,0,0.0005
0.9930,185.2042,0.0864,102.8923,0.0001,0.0003,0.0000,0.0001,0.0000,270.0075,0.0092,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0006,0.0000,0.0000,1,0,0,0,0,0.0005
1.0471,185.2043,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0080,0.0079,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0003,0.0000,0.0000,1,0,0,0,0,0.0005
1.1016,185.2042,0.0864,102.8923,0.0001,0.0003,0.0000,0.0001,0.0000,270.0084,0.0078,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0001,0.0000,0.0000,1,0,0,0,0,0.0004
1.1590,185.2043,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0088,0.0069,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0004
1.2128,185.2043,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0092,0.0068,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0004
1.2680,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0095,0.0066,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0004
1.3240,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0099,0.0071,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0004
1.3788,185.2043,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0103,0.0067,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0004
1.4350,185.2043,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0107,0.0076,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0004
1.4900,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0112,0.0083,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0005
1.5455,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0116,0.0077,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0004
1.6011,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0120,0.0077,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0004
1.6570,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0125,0.0076,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0004
1.7123,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0129,0.0077,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0004
1.7677,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0133,0.0083,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0005
1.8276,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0138,0.0071,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0004
1.8826,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0143,0.0089,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0005
1.9350,185.2042,0.0864,102.8923,0.0001,0.0003,0.0000,0.0001,0.0000,270.0148,0.0099,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0005
1.9925,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0153,0.0090,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0005
2.0458,185.2042,0.0864,102.8923,0.0001,0.0003,0.0000,0.0001,0.0000,270.0158,0.0092,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0005
2.1026,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0162,0.0075,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0004
2.1571,185.2043,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0166,0.0073,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0004
2.2123,185.2043,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0170,0.0066,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0004
2.2727,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0173,0.0050,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0003
2.3235,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0176,0.0066,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0004
2.3800,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0179,0.0059,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0003
2.4345,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0183,0.0062,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0003
2.4900,185.2042,0.0864,102.8923,0.0001,0.0003,0.0000,0.0001,0.0000,270.0186,0.0060,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0003
2.5456,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0190,0.0066,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0004
2.6010,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0193,0.0066,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0004
2.6643,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0197,0.0063,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0003
2.7398,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0201,0.0053,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0003
2.8004,185.2042,0.0864,102.8923,0.0001,0.0003,0.0000,0.0001,0.0000,270.0206,0.0075,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0004
2.8510,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0209,0.0060,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0003
2.9073,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0213,0.0070,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0004
2.9625,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0217,0.0077,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0004
3.0176,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0221,0.0066,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0004
3.0729,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0226,0.0088,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0005
3.1347,185.2043,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0233,0.0109,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0006
3.2128,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0239,0.0086,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0005
3.2674,185.2043,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0244,0.0078,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0004
3.3274,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0247,0.0061,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0003
3.3786,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0251,0.0071,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0004
3.4352,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0254,0.0059,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0003
3.4899,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0258,0.0061,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0003
3.5463,185.2042,0.0864,102.8923,0.0001,0.0003,0.0000,0.0001,0.0000,270.0261,0.0060,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0003
3.6024,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0264,0.0060,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0003
3.6665,185.2043,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0268,0.0057,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0003
3.7268,185.2043,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0272,0.0061,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0003
3.7827,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0275,0.0066,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0004
3.8383,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0279,0.0060,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0003
3.8933,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0282,0.0067,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0004
3.9490,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0286,0.0060,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0003
4.0042,185.2043,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0290,0.0072,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0004
4.0601,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0294,0.0082,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0005
4.1384,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0300,0.0078,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0004
4.1888,185.2042,0.0864,102.8923,0.0001,0.0003,0.0000,0.0001,0.0000,270.0305,0.0091,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0005
4.2407,185.2043,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0310,0.0094,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0005
4.2967,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0315,0.0087,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0005
4.3526,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0320,0.0093,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0005
4.4090,185.2042,0.0864,102.8923,0.0001,0.0003,0.0000,0.0001,0.0000,270.0323,0.0065,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0004
4.4646,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0327,0.0055,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0003
4.5197,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0330,0.0061,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0003
4.5746,185.2042,0.0864,102.8923,0.0001,0.0003,0.0000,0.0001,0.0000,270.0333,0.0050,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0003
4.6303,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0336,0.0055,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0003
4.6846,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0339,0.0056,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0003
4.7402,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0342,0.0055,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0003
4.8004,185.2043,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0345,0.0051,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0003
4.8544,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0348,0.0057,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0003
4.9083,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0351,0.0057,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0003
4.9631,185.2043,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0354,0.0056,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0003
5.0223,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0357,0.0052,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0003
5.0739,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0360,0.0059,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0003
5.1301,185.2043,0.0864,102.8923,0.0001,0.0003,0.0000,0.0001,0.0000,270.0363,0.0054,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0003
5.1853,185.2042,0.0864,102.8923,0.0001,0.0003,0.0000,0.0001,0.0000,270.0366,0.0055,-0.0616,-0.0987,0.3744,-0.1540,-9.2401,0.0000,0.0000,0.0000,1,0,0,0,0,0.0003
