time,position_x,position_y,position_z,speed_ms,speed_kmh,forward_speed,sideways_speed,acceleration_ms2,yaw,yaw_rate,raw_steer_x,raw_throttle_y,raw_brake_z,steer_input,handlebar_angle,steer_rate,throttle,brake,is_grounded,harsh_brake,harsh_steer,high_side_slip,high_yaw_rate,risk_score
0.1093,185.1988,0.1542,102.8923,0.1337,0.4814,0.1337,0.0000,1.2237,269.9959,-0.0374,-0.0616,0.0675,0.3001,-0.1141,0.0000,0.0000,0.0557,0.7671,1,0,0,0,0,3.8374
0.1704,185.1928,0.0868,102.8923,0.0001,0.0005,0.0000,0.0001,-2.1849,269.9866,-0.1527,-0.0616,0.0675,0.3001,-0.1395,-7.4794,122.3312,0.0707,0.9219,1,0,0,0,0,11.4141
0.2237,185.1928,0.0864,102.8923,0.0003,0.0010,-0.0001,0.0003,0.0023,269.9784,-0.1535,-0.0616,0.0675,0.3001,-0.1478,-7.9839,9.4662,0.0764,0.9686,1,0,0,0,0,5.3773
0.2983,185.1928,0.0864,102.8922,0.0003,0.0010,-0.0001,0.0003,0.0002,269.9677,-0.1440,-0.0616,0.0675,0.3001,-0.1517,-8.4947,6.8486,0.0795,0.9895,1,0,0,0,0,5.3358
0.3601,185.1928,0.0864,102.8922,0.0003,0.0010,-0.0001,0.0003,0.0001,269.9567,-0.1779,-0.0616,0.0675,0.3001,-0.1532,-8.9623,7.5724,0.0808,0.9965,1,0,0,0,0,5.4129
0.4134,185.1928,0.0864,102.8922,0.0003,0.0011,-0.0001,0.0003,0.0000,269.9473,-0.1751,-0.0616,0.0675,0.3001,-0.1536,-9.0805,2.2169,0.0813,0.9986,1,0,0,0,0,5.1258
0.4648,185.1928,0.0864,102.8921,0.0003,0.0011,-0.0001,0.0003,0.0000,269.9397,-0.1483,-0.0616,0.0675,0.3001,-0.1538,-9.1592,1.5297,0.0815,0.9993,1,0,0,0,0,5.0898
0.5337,185.1928,0.0864,102.8921,0.0003,0.0011,-0.0001,0.0003,0.0000,269.9265,-0.1920,-0.0616,0.0675,0.3001,-0.1539,-9.1904,0.4532,0.0817,0.9998,1,0,0,0,0,5.0349
0.5970,185.1928,0.0864,102.8920,0.0003,0.0011,-0.0001,0.0003,0.0000,269.9170,-0.1493,-0.0616,0.0675,0.3001,-0.1540,-9.2245,0.5377,0.0818,0.9999,1,0,0,0,0,5.0378
0.6602,185.1928,0.0864,102.8920,0.0003,0.0011,-0.0001,0.0003,0.0000,269.9055,-0.1831,-0.0636,0.0675,0.3001,-0.1568,-9.2721,0.7539,0.0818,1.0000,1,0,0,0,0,5.0519
0.7184,185.1928,0.0864,102.8919,0.0003,0.0011,-0.0001,0.0003,0.0000,269.8958,-0.1658,-0.0636,0.0675,0.3001,-0.1580,-9.3699,1.6810,0.0818,1.0000,1,0,0,0,0,5.1026
0.7705,185.1928,0.0864,102.8919,0.0003,0.0011,-0.0001,0.0003,0.0000,269.8860,-0.1874,-0.0636,0.0675,0.3001,-0.1585,-9.4322,1.1961,0.0818,1.0000,1,0,0,0,0,5.0768
0.8233,185.1928,0.0864,102.8919,0.0003,0.0011,-0.0001,0.0003,0.0000,269.8763,-0.1844,-0.0636,0.0675,0.3001,-0.1587,-9.4745,0.7999,0.0818,1.0000,1,0,0,0,0,5.0547
0.8866,185.1928,0.0864,102.8918,0.0003,0.0011,-0.0001,0.0003,0.0000,269.8667,-0.1519,-0.0596,0.0675,0.3001,-0.1545,-9.4626,0.1867,0.0818,1.0000,1,0,0,0,0,5.0188
0.9425,185.1928,0.0864,102.8918,0.0003,0.0011,-0.0001,0.0003,0.0000,269.8574,-0.1660,-0.0538,0.0675,0.3001,-0.1453,-9.1860,4.9501,0.0818,1.0000,1,0,0,0,0,5.2842
0.9933,185.1928,0.0864,102.8917,0.0003,0.0011,-0.0001,0.0003,0.0000,269.8488,-0.1700,-0.0459,0.0675,0.3001,-0.1317,-8.7786,8.0178,0.0818,1.0000,1,0,0,0,0,5.4549
1.0439,185.1928,0.0864,102.8917,0.0003,0.0011,-0.0001,0.0003,0.0000,269.8411,-0.1524,-0.0381,0.0675,0.3001,-0.1141,-8.1899,11.6217,0.0818,1.0000,1,0,0,0,0,5.6541
1.0999,185.1928,0.0864,102.8917,0.0003,0.0011,-0.0001,0.0003,0.0000,269.8344,-0.1183,-0.0284,0.0675,0.3001,-0.0941,-7.1743,18.1484,0.0818,1.0000,1,0,0,0,0,6.0148
1.1514,185.1928,0.0864,102.8916,0.0003,0.0011,-0.0001,0.0003,0.0000,269.8300,-0.0870,-0.0186,0.0675,0.3001,-0.0678,-6.1927,19.0447,0.0818,1.0000,1,0,0,0,0,6.0629
1.2039,185.1928,0.0864,102.8916,0.0003,0.0011,-0.0001,0.0003,0.0000,269.8266,-0.0640,-0.0108,0.0675,0.3001,-0.0291,-4.6254,29.8670,0.0818,1.0000,1,0,0,0,0,6.6628
1.2650,185.1928,0.0864,102.8916,0.0003,0.0011,-0.0001,0.0003,0.0000,269.8244,-0.0355,-0.0010,0.0675,0.3001,-0.0125,-2.7172,31.2269,0.0818,1.0000,1,0,0,0,0,6.7368
1.3151,185.1928,0.0864,102.8915,0.0003,0.0011,-0.0001,0.0003,0.0000,269.8228,-0.0335,0.0068,0.0675,0.3001,-0.0054,-1.7183,19.9302,0.0818,1.0000,1,0,0,0,0,6.1091
1.3675,185.1928,0.0864,102.8915,0.0003,0.0011,-0.0001,0.0003,0.0000,269.8213,-0.0274,0.0166,0.0675,0.3001,-0.0023,-0.9388,14.8779,0.0818,1.0000,1,0,0,0,0,5.8281
1.4284,185.1928,0.0864,102.8914,0.0003,0.0011,-0.0001,0.0003,0.0000,269.8208,-0.0080,0.0264,0.0675,0.3001,0.0283,-0.2155,11.8896,0.0818,1.0000,1,0,0,0,0,5.6610
1.4865,185.1928,0.0864,102.8914,0.0003,0.0011,-0.0001,0.0003,0.0000,269.8220,0.0194,0.0381,0.0675,0.3001,0.0594,1.3950,27.6956,0.0818,1.0000,1,0,0,0,0,6.5397
1.5463,185.1928,0.0864,102.8914,0.0003,0.0011,-0.0001,0.0003,0.0000,269.8256,0.0607,0.0459,0.0675,0.3001,0.0920,2.5987,20.1304,0.0818,1.0000,1,0,0,0,0,6.1217
1.5981,185.1928,0.0864,102.8913,0.0003,0.0011,-0.0001,0.0003,0.0000,269.8292,0.0701,0.0596,0.0675,0.3001,0.1153,4.6224,39.0467,0.0818,1.0000,1,0,0,0,0,7.1732
1.6590,185.1928,0.0864,102.8913,0.0003,0.0011,-0.0001,0.0003,0.0000,269.8366,0.1209,0.0752,0.0675,0.3001,0.1530,6.3526,28.4360,0.0818,1.0000,1,0,0,0,0,6.5865
1.7190,185.1928,0.0864,102.8912,0.0003,0.0011,-0.0001,0.0003,0.0000,269.8448,0.1372,0.0909,0.0675,0.3001,0.1894,8.4419,34.8000,0.0818,1.0000,1,0,0,0,0,6.9410
1.7765,185.1928,0.0864,102.8912,0.0003,0.0011,-0.0001,0.0003,0.0000,269.8573,0.2173,0.1104,0.0675,0.3001,0.2354,10.7727,40.5784,0.0818,1.0000,1,0,0,0,0,7.2664
1.8310,185.1928,0.0864,102.8912,0.0003,0.0011,-0.0001,0.0003,0.0000,269.8672,0.1825,0.1241,0.0675,0.3001,0.2670,12.9713,40.3280,0.0818,1.0000,1,0,0,0,0,7.2506
1.8875,185.1928,0.0864,102.8911,0.0003,0.0011,-0.0001,0.0003,0.0000,269.8848,0.3102,0.1417,0.0675,0.3001,0.3149,15.1041,37.7040,0.0818,1.0000,1,0,0,0,0,7.1119
1.9461,185.1928,0.0864,102.8911,0.0003,0.0011,-0.0001,0.0003,0.0000,269.9020,0.2937,0.1691,0.0675,0.3001,0.3641,17.8113,46.2721,0.0818,1.0000,1,0,0,0,0,7.5870
1.9995,185.1928,0.0864,102.8911,0.0003,0.0011,-0.0001,0.0003,0.0000,269.9219,0.3736,0.1886,0.0675,0.3001,0.4152,20.5057,50.4401,0.0818,1.0000,1,0,0,0,0,7.8230
2.0550,185.1928,0.0864,102.8910,0.0003,0.0011,-0.0001,0.0003,0.0000,269.9445,0.4065,0.2004,0.0675,0.3001,0.4616,22.5797,37.3316,0.0818,1.0000,1,0,0,0,0,7.0966
2.1115,185.1928,0.0864,102.8910,0.0003,0.0011,-0.0001,0.0003,0.0000,269.9696,0.4434,0.2180,0.0675,0.3001,0.5052,26.0938,62.1893,0.0818,1.0000,1,0,0,0,0,8.4796
2.1668,185.1928,0.0864,102.8909,0.0003,0.0011,-0.0001,0.0003,0.0000,269.9963,0.4835,0.2180,0.0675,0.3001,0.5278,28.6202,45.7414,0.0818,1.0000,1,0,0,0,0,7.5680
2.2186,185.1928,0.0864,102.8909,0.0003,0.0011,-0.0001,0.0003,0.0000,270.0183,0.4254,0.2180,0.0675,0.3001,0.5362,30.1849,30.2115,0.0818,1.0000,1,0,0,0,0,6.7020
2.2802,185.1928,0.0864,102.8909,0.0003,0.0011,-0.0001,0.0003,0.0000,270.0513,0.5353,0.2062,0.0675,0.3001,0.5321,31.3033,18.1289,0.0818,1.0000,1,0,0,0,0,6.0369
2.3398,185.1928,0.0864,102.8908,0.0003,0.0011,-0.0001,0.0003,0.0000,270.0779,0.4449,0.1828,0.0675,0.3001,0.5024,31.2897,0.2274,0.0818,1.0000,1,0,0,0,0,5.0374
2.3918,185.1928,0.0864,102.8908,0.0003,0.0011,-0.0001,0.0003,0.0000,270.1021,0.4670,0.1554,0.0675,0.3001,0.4512,30.1869,21.2299,0.0818,1.0000,1,0,0,0,0,6.2054
2.4540,185.1928,0.0864,102.8907,0.0003,0.0011,-0.0001,0.0003,0.0000,270.1266,0.3934,0.1183,0.0675,0.3001,0.3683,27.3308,45.9070,0.0818,1.0000,1,0,0,0,0,7.5722
2.5152,185.1928,0.0864,102.8907,0.0003,0.0011,-0.0001,0.0003,0.0000,270.1423,0.2562,0.0694,0.0675,0.3001,0.2771,23.3879,64.4077,0.0818,1.0000,1,0,0,0,0,8.5924
2.5664,185.1928,0.0864,102.8907,0.0003,0.0011,-0.0001,0.0003,0.0000,270.1527,0.2041,0.0381,0.0675,0.3001,0.1813,20.1307,63.7103,0.0818,1.0000,1,0,0,0,0,8.5508
2.6200,185.1928,0.0864,102.8906,0.0003,0.0011,-0.0001,0.0003,0.0000,270.1576,0.0911,-0.0088,0.0675,0.3001,0.0779,13.1885,129.4685,0.0818,1.0000,1,0,0,0,0,12.1978
2.6782,185.1928,0.0864,102.8906,0.0003,0.0011,-0.0001,0.0003,0.0000,270.1570,-0.0100,-0.0596,0.0675,0.3001,-0.0312,7.1932,103.0138,0.0818,1.0000,1,0,0,0,0,10.7235
2.7306,185.1928,0.0864,102.8905,0.0003,0.0011,-0.0001,0.0003,0.0000,270.1508,-0.1181,-0.0929,0.0675,0.3001,-0.1327,1.8057,102.7314,0.0818,1.0000,1,0,0,0,0,10.7139
2.7931,185.1928,0.0864,102.8905,0.0003,0.0011,-0.0001,0.0003,0.0000,270.1391,-0.1881,-0.1359,0.0675,0.3001,-0.2358,-4.7293,104.6159,0.0818,1.0000,1,0,0,0,0,10.8225
2.8505,185.1928,0.0864,102.8905,0.0003,0.0011,-0.0001,0.0003,0.0000,270.1220,-0.2968,-0.1711,0.0675,0.3001,-0.3315,-11.7517,122.3754,0.0818,1.0000,1,0,0,0,0,11.8151
2.9060,185.1928,0.0864,102.8904,0.0003,0.0011,-0.0001,0.0003,0.0000,270.0999,-0.3980,-0.2063,0.0675,0.3001,-0.4237,-16.8987,92.7123,0.0818,1.0000,1,0,0,0,0,10.1728
2.9640,185.1928,0.0864,102.8904,0.0003,0.0011,-0.0001,0.0003,0.0000,270.0674,-0.5615,-0.2454,0.0675,0.3001,-0.5262,-23.1942,108.4538,0.0818,1.0000,1,0,0,0,0,11.0564
3.0259,185.1928,0.0864,102.8904,0.0003,0.0011,-0.0001,0.0003,0.0000,270.0353,-0.5185,-0.2708,0.0675,0.3001,-0.6031,-28.5449,86.5031,0.0818,1.0000,1,0,0,0,0,9.8345
3.0821,185.1928,0.0864,102.8903,0.0003,0.0011,-0.0001,0.0003,0.0000,269.9998,-0.6320,-0.2845,0.0675,0.3001,-0.6605,-32.3767,68.1787,0.0818,1.0000,1,0,0,0,0,8.8228
3.1408,185.1928,0.0864,102.8903,0.0003,0.0011,-0.0001,0.0003,0.0000,269.9614,-0.6534,-0.3040,0.0675,0.3001,-0.7104,-37.8296,92.9483,0.0818,1.0000,1,0,0,0,0,10.2001
3.2059,185.1928,0.0864,102.8902,0.0003,0.0011,-0.0001,0.0003,0.0000,269.9124,-0.7523,-0.3138,0.0675,0.3001,-0.7545,-41.2462,52.4112,0.0818,1.0000,1,0,0,0,0,7.9535
3.2586,185.1928,0.0864,102.8902,0.0003,0.0011,-0.0001,0.0003,0.0000,269.8701,-0.8032,-0.3138,0.0675,0.3001,-0.7716,-43.7211,47.0326,0.0818,1.0000,1,0,0,0,0,7.6575
3.3187,185.1928,0.0864,102.8901,0.0003,0.0011,-0.0001,0.0003,0.0000,269.8272,-0.7136,-0.3138,0.0675,0.3001,-0.7790,-45.1748,24.1595,0.0818,1.0000,1,0,0,0,0,6.3818
3.3703,185.1928,0.0864,102.8901,0.0003,0.0011,-0.0001,0.0003,0.0000,269.7841,-0.8352,-0.3060,0.0675,0.3001,-0.7778,-45.9968,15.9447,0.0818,1.0000,1,0,0,0,0,5.9322
3.4209,185.1928,0.0864,102.8901,0.0003,0.0011,-0.0001,0.0003,0.0000,269.7418,-0.8365,-0.2923,0.0675,0.3001,-0.7574,-46.0978,1.9954,0.0818,1.0000,1,0,0,0,0,5.1573
