time,position_x,position_y,position_z,speed_ms,speed_kmh,forward_speed,sideways_speed,acceleration_ms2,yaw,yaw_rate,raw_steer_x,raw_throttle_y,raw_brake_z,steer_input,handlebar_angle,steer_rate,throttle,brake,is_grounded,harsh_brake,harsh_steer,high_side_slip,high_yaw_rate,risk_score
0.1066,185.2042,0.1697,102.8923,0.0000,0.0000,0.0000,0.0000,0.0000,270.0000,0.0000,-0.0890,-0.1124,0.3099,-0.1648,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0000
0.1741,185.2042,0.0880,102.8923,0.0006,0.0021,-0.0001,0.0006,0.0087,270.0007,0.0109,-0.0890,-0.1124,0.3099,-0.2015,-9.8903,146.5971,0.0000,0.0000,1,0,0,0,0,8.1449
0.2346,185.2042,0.0864,102.8924,0.0001,0.0002,0.0000,0.0001,-0.0088,270.0012,0.0081,-0.0890,-0.1124,0.3099,-0.2148,-12.0944,36.4164,0.0000,0.0000,1,0,0,0,0,2.0236
0.3092,185.2042,0.0864,102.8924,0.0001,0.0002,0.0000,0.0001,0.0000,270.0016,0.0053,-0.0890,-0.1124,0.3099,-0.2197,-12.6188,7.0295,0.0000,0.0000,1,0,0,0,0,0.3908
0.3667,185.2042,0.0864,102.8924,0.0001,0.0002,0.0000,0.0001,0.0000,270.0020,0.0069,-0.0890,-0.1124,0.3099,-0.2214,-13.0467,7.4445,0.0000,0.0000,1,0,0,0,0,0.4140
0.4181,185.2042,0.0864,102.8924,0.0001,0.0002,0.0000,0.0001,0.0000,270.0023,0.0047,-0.0890,-0.1124,0.3099,-0.2219,-13.1612,2.2270,0.0000,0.0000,1,0,0,0,0,0.1240
0.4707,185.2043,0.0864,102.8924,0.0001,0.0002,0.0000,0.0001,0.0000,270.0026,0.0070,-0.0890,-0.1124,0.3099,-0.2222,-13.2475,1.6410,0.0000,0.0000,1,0,0,0,0,0.0916
0.5410,185.2043,0.0864,102.8924,0.0001,0.0002,0.0000,0.0001,0.0000,270.0030,0.0052,-0.0890,-0.1124,0.3099,-0.2224,-13.2814,0.4817,0.0000,0.0000,1,0,0,0,0,0.0271
0.5941,185.2042,0.0864,102.8924,0.0001,0.0002,0.0000,0.0001,0.0000,270.0033,0.0057,-0.0890,-0.1124,0.3099,-0.2224,-13.3240,0.8024,0.0000,0.0000,1,0,0,0,0,0.0449
0.6469,185.2042,0.0864,102.8923,0.0001,0.0002,0.0000,0.0001,0.0000,270.0037,0.0069,-0.0890,-0.1124,0.3099,-0.2224,-13.3343,0.1962,0.0000,0.0000,1,0,0,0,0,0.0113
0.6987,185.2042,0.0864,102.8924,0.0001,0.0002,0.0000,0.0001,0.0000,270.0039,0.0047,-0.0890,-0.1124,0.3099,-0.2224,-13.3398,0.1060,0.0000,0.0000,1,0,0,0,0,0.0062
0.7572,185.2042,0.0864,102.8924,0.0001,0.0002,0.0000,0.0001,0.0000,270.0043,0.0063,-0.0890,-0.1124,0.3099,-0.2224,-13.3431,0.0567,0.0000,0.0000,1,0,0,0,0,0.0035
0.8080,185.2042,0.0864,102.8924,0.0001,0.0002,0.0000,0.0001,0.0000,270.0045,0.0036,-0.0890,-0.1124,0.3099,-0.2224,-13.3447,0.0301,0.0000,0.0000,1,0,0,0,0,0.0019
0.8699,185.2042,0.0864,102.8924,0.0001,0.0002,0.0000,0.0001,0.0000,270.0048,0.0059,-0.0890,-0.1124,0.3099,-0.2224,-13.3455,0.0134,0.0000,0.0000,1,0,0,0,0,0.0011
0.9279,185.2042,0.0864,102.8924,0.0001,0.0002,0.0000,0.0001,0.0000,270.0051,0.0053,-0.0890,-0.1124,0.3099,-0.2224,-13.3459,0.0073,0.0000,0.0000,1,0,0,0,0,0.0007
