time,position_x,position_y,position_z,speed_ms,speed_kmh,forward_speed,sideways_speed,acceleration_ms2,yaw,yaw_rate,raw_steer_x,raw_throttle_y,raw_brake_z,steer_input,handlebar_angle,steer_rate,throttle,brake,is_grounded,harsh_brake,harsh_steer,high_side_slip,high_yaw_rate,risk_score
0.1341,185.2042,0.1355,102.8923,0.0000,0.0000,0.0000,0.0000,0.0000,270.0001,0.0002,-0.0909,-0.0987,0.3744,0.0082,1.0704,7.9809,0.0000,0.0000,1,0,0,0,0,0.4434
0.2150,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0010,270.0016,0.0189,-0.0909,-0.0987,0.3744,0.0025,0.3486,8.9177,0.0000,0.0000,1,0,0,0,0,0.4965
0.2660,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0018,0.0048,-0.0909,-0.0987,0.3744,0.0013,0.2091,2.7376,0.0000,0.0000,1,0,0,0,0,0.1524
0.3223,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0023,0.0076,-0.0909,-0.0987,0.3744,0.0005,0.1265,1.4665,0.0000,0.0000,1,0,0,0,0,0.0819
0.3775,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0027,0.0072,-0.0909,-0.0987,0.3744,0.0002,0.0727,0.9750,0.0000,0.0000,1,0,0,0,0,0.0546
0.4330,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0031,0.0071,-0.0909,-0.0987,0.3744,0.0001,0.0399,0.5912,0.0000,0.0000,1,0,0,0,0,0.0332
0.4902,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0035,0.0075,-0.0909,-0.0987,0.3744,0.0000,0.0208,0.3339,0.0000,0.0000,1,0,0,0,0,0.0190
0.5438,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0038,0.0057,-0.0909,-0.0968,0.3744,0.0000,0.0111,0.1804,0.0000,0.0000,1,0,0,0,0,0.0103
0.6016,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0043,0.0085,-0.0909,-0.0968,0.3744,0.0000,0.0057,0.0935,0.0000,0.0000,1,0,0,0,0,0.0057
0.6549,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0046,0.0069,-0.0909,-0.0968,0.3744,0.0000,0.0029,0.0543,0.0000,0.0000,1,0,0,0,0,0.0034
0.7108,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0052,0.0093,-0.0909,-0.0968,0.3744,0.0000,0.0015,0.0244,0.0000,0.0000,1,0,0,0,0,0.0019
0.7666,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0056,0.0082,-0.0890,-0.0968,0.3744,0.0000,0.0007,0.0137,0.0000,0.0000,1,0,0,0,0,0.0012
0.8250,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0060,0.0073,-0.0890,-0.0968,0.3744,0.0000,0.0004,0.0063,0.0000,0.0000,1,0,0,0,0,0.0008
1.0708,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0081,0.0084,-0.0890,-0.0968,0.3744,0.0000,0.0002,0.0005,0.0000,0.0000,1,0,0,0,0,0.0005
1.1213,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0085,0.0084,-0.0870,-0.0968,0.3744,0.0000,0.0000,0.0046,0.0000,0.0000,1,0,0,0,0,0.0007
1.1793,185.2042,0.0864,102.8923,0.0001,0.0003,0.0000,0.0001,0.0000,270.0089,0.0068,-0.0870,-0.0968,0.3744,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0004
1.2543,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0093,0.0053,-0.0870,-0.0968,0.3744,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0003
1.3089,185.2043,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0098,0.0078,-0.0870,-0.0968,0.3744,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0004
1.3633,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0101,0.0062,-0.0870,-0.0968,0.3744,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0003
1.4199,185.2042,0.0864,102.8924,0.0001,0.0003,0.0000,0.0001,0.0000,270.0106,0.0081,-0.0870,-0.0968,0.3744,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0,0,0,0.0004
